CustomerID,FirstName,LastName,Email,Phone,City,Country,CreatedAt
CUST0060,Ethan,Martinez,ethan.martinez@mail.com,+1-555-114-7374,New York,Spain,2024-08-07T13:10:09.211Z
CUST0061,Olivia,Davis,olivia.davis@shopper.net,+1-555-351-6562,Denver,France,2025-08-30T02:34:16.383Z
CUST0062,Liam,Lopez,liam.lopez@mail.com,+1-555-521-7784,Chicago,Italy,2024-03-12T12:55:23.727Z
CUST0063,James,Jackson,james.jackson@customer.org,+1-555-107-9194,Los Angeles,Australia,2024-04-22T08:24:30.542Z
CUST0064,Amelia,Wilson,amelia.wilson@shopper.net,+1-555-866-6978,Washington,Sweden,2024-09-12T14:30:07.662Z
CUST0065,Sebastian,Taylor,sebastian.taylor@customer.org,+1-555-243-1803,Washington,USA,2025-04-20T20:32:28.443Z
CUST0066,Amelia,Moore,amelia.moore@shopper.net,+1-555-394-8565,San Jose,Sweden,2025-03-13T08:18:26.826Z
CUST0067,Lucas,Garcia,lucas.garcia@example.com,+1-555-752-1453,Chicago,United Kingdom,2023-12-29T13:32:54.547Z
CUST0068,Benjamin,Davis,benjamin.davis@shopper.net,+1-555-468-8132,Charlotte,USA,2025-10-16T13:30:13.314Z
CUST0069,Lucas,Moore,lucas.moore@mail.com,+1-555-909-5202,San Diego,Netherlands,2024-08-24T05:41:25.693Z
CUST0070,Benjamin,Miller,benjamin.miller@mail.com,+1-555-996-2554,Jacksonville,USA,2024-06-16T03:59:23.238Z
CUST0071,Benjamin,Thomas,benjamin.thomas@mail.com,+1-555-851-4527,Jacksonville,Canada,2024-08-28T12:58:59.310Z
CUST0072,Sebastian,Brown,sebastian.brown@shopper.net,+1-555-610-5919,Fort Worth,Netherlands,2024-12-29T01:17:00.341Z
CUST0073,Logan,Smith,logan.smith@example.com,+1-555-918-1000,New York,Australia,2023-02-27T04:08:07.654Z
CUST0074,Emma,Anderson,emma.anderson@shopper.net,+1-555-465-8433,San Antonio,Canada,2022-11-16T07:56:35.807Z
CUST0075,Mason,Wilson,mason.wilson1@example.com,+1-555-630-8659,Jacksonville,France,2024-09-30T04:16:55.573Z
CUST0076,James,Rodriguez,james.rodriguez@shopper.net,+1-555-221-7365,Charlotte,United Kingdom,2023-06-15T14:57:40.461Z
CUST0077,Henry,Jackson,henry.jackson@mail.com,+1-555-404-6995,Washington,Netherlands,2024-08-28T12:24:23.425Z
CUST0078,Lucas,Miller,lucas.miller1@customer.org,+1-555-925-3099,Houston,Germany,2024-05-24T07:31:39.773Z
CUST0079,Sebastian,Hernandez,sebastian.hernandez@customer.org,+1-555-686-6431,Washington,United Kingdom,2022-12-07T19:06:37.689Z
CUST0080,Sebastian,Jones,sebastian.jones@customer.org,+1-555-561-4508,Phoenix,United Kingdom,2023-10-15T21:22:34.777Z
CUST0081,Henry,Gonzalez,henry.gonzalez@mail.com,+1-555-428-5013,Houston,Australia,2024-05-26T13:53:18.121Z
CUST0082,Alexander,Wilson,alexander.wilson@shopper.net,+1-555-628-8687,Dallas,Spain,2025-07-14T11:44:47.149Z
CUST0083,Amelia,Lopez,amelia.lopez@shopper.net,+1-555-467-2557,New York,Italy,2024-09-29T14:55:35.465Z
CUST0084,Mia,Miller,mia.miller@example.com,+1-555-684-3530,New York,France,2023-03-31T12:35:52.389Z
CUST0085,Lucas,Williams,lucas.williams@shopper.net,+1-555-350-6586,San Antonio,Germany,2023-07-08T03:52:33.557Z
CUST0086,Benjamin,Martinez,benjamin.martinez@customer.org,+1-555-279-4111,Seattle,Netherlands,2023-02-14T20:10:14.158Z
CUST0087,Sebastian,Martinez,sebastian.martinez@example.com,+1-555-650-7768,Denver,France,2024-11-07T16:58:22.655Z
CUST0088,Mia,Brown,mia.brown@customer.org,+1-555-256-1313,Seattle,USA,2024-08-03T07:34:35.049Z
CUST0089,Ethan,Hernandez,ethan.hernandez@shopper.net,+1-555-573-7075,Austin,Sweden,2025-10-18T09:11:31.490Z
CUST0090,Alexander,Johnson,alexander.johnson@example.com,+1-555-449-7329,Austin,France,2025-08-18T01:27:03.160Z
CUST0091,Sophia,Davis,sophia.davis@mail.com,+1-555-884-8931,Phoenix,Australia,2024-10-20T17:29:09.896Z
CUST0092,Amelia,Hernandez,amelia.hernandez@shopper.net,+1-555-467-9973,Phoenix,France,2024-08-01T12:03:47.568Z
CUST0093,Liam,Brown,liam.brown@example.com,+1-555-405-7891,Austin,France,2023-03-27T06:03:42.732Z
CUST0094,Mia,Martin,mia.martin@shopper.net,+1-555-413-7744,Philadelphia,Australia,2024-03-08T19:15:23.024Z
CUST0095,Isabella,Williams,isabella.williams@customer.org,+1-555-206-9534,New York,Italy,2024-01-02T06:38:34.850Z
CUST0096,James,Johnson,james.johnson@shopper.net,+1-555-270-8584,Phoenix,Sweden,2025-06-30T19:26:10.275Z
CUST0097,Amelia,Rodriguez,amelia.rodriguez@example.com,+1-555-147-4445,San Jose,France,2024-01-20T20:52:17.419Z
CUST0098,Liam,Martin,liam.martin@customer.org,+1-555-212-2709,Columbus,Italy,2023-07-24T02:22:23.524Z
CUST0099,Sebastian,Moore,sebastian.moore@customer.org,+1-555-735-5581,Indianapolis,United Kingdom,2023-08-10T19:14:02.352Z
CUST0100,Liam,Taylor,liam.taylor@customer.org,+1-555-303-2219,New York,Sweden,2025-08-31T00:12:05.769Z
CUST0101,Lucas,Gonzalez,lucas.gonzalez1@example.com,+1-555-719-8142,New York,Netherlands,2024-10-09T16:59:07.775Z
CUST0102,Ava,Hernandez,ava.hernandez@mail.com,+1-555-346-9101,Washington,Australia,2023-02-07T16:36:06.512Z
CUST0103,Ava,Smith,ava.smith@customer.org,+1-555-933-4033,Washington,Sweden,2022-12-27T20:51:55.409Z
CUST0104,Logan,Williams,logan.williams@mail.com,+1-555-162-6741,Austin,Spain,2023-09-19T16:14:16.683Z
CUST0105,Lucas,Lopez,lucas.lopez@example.com,+1-555-716-6615,Dallas,Netherlands,2025-07-07T21:04:45.557Z
CUST0106,Ava,Rodriguez,ava.rodriguez@example.com,+1-555-279-3078,Fort Worth,Spain,2025-09-07T10:01:43.000Z
CUST0107,James,Rodriguez,james.rodriguez@mail.com,+1-555-486-7518,Los Angeles,Spain,2023-12-05T01:24:43.590Z
CUST0108,Benjamin,Gonzalez,benjamin.gonzalez@customer.org,+1-555-537-8003,Chicago,France,2025-06-07T08:38:29.372Z
CUST0109,Lucas,Rodriguez,lucas.rodriguez@example.com,+1-555-929-4892,Denver,Sweden,2025-10-21T10:20:35.711Z
CUST0110,Emma,Martinez,emma.martinez@customer.org,+1-555-543-8185,San Antonio,Italy,2023-09-07T03:53:39.193Z
CUST0111,Mia,Martin,mia.martin@example.com,+1-555-766-5139,Philadelphia,United Kingdom,2025-09-18T10:15:23.966Z
CUST0112,Mia,Garcia,mia.garcia@example.com,+1-555-738-2398,Philadelphia,USA,2022-12-16T23:27:53.328Z
CUST0113,Logan,Johnson,logan.johnson@shopper.net,+1-555-507-4017,Fort Worth,Australia,2024-07-08T06:25:33.844Z
CUST0114,Sophia,Thomas,sophia.thomas@customer.org,+1-555-699-5333,San Diego,Australia,2025-02-01T12:15:43.081Z
CUST0115,Sebastian,Garcia,sebastian.garcia@mail.com,+1-555-362-7115,San Diego,Canada,2024-02-07T17:54:35.751Z
CUST0116,Benjamin,Thomas,benjamin.thomas1@shopper.net,+1-555-883-9152,Jacksonville,Australia,2025-10-31T22:08:47.921Z
CUST0117,Mia,Moore,mia.moore1@mail.com,+1-555-645-1169,Chicago,Italy,2023-01-19T18:14:43.196Z
CUST0118,Olivia,Jones,olivia.jones@example.com,+1-555-972-5332,Charlotte,Netherlands,2024-01-08T00:11:37.818Z
CUST0119,Elijah,Garcia,elijah.garcia@customer.org,+1-555-330-1527,Charlotte,Italy,2023-12-19T05:30:23.279Z
CUST0120,Alexander,Martinez,alexander.martinez@mail.com,+1-555-672-3474,Seattle,Italy,2024-09-19T09:02:17.993Z
CUST0121,Benjamin,Gonzalez,benjamin.gonzalez@shopper.net,+1-555-466-9623,Indianapolis,USA,2025-08-10T02:43:13.841Z
CUST0122,Alexander,Anderson,alexander.anderson@customer.org,+1-555-206-8551,San Diego,Australia,2023-08-07T09:46:34.286Z
CUST0123,Alexander,Rodriguez,alexander.rodriguez@mail.com,+1-555-139-3590,Washington,Sweden,2024-06-22T01:44:23.820Z
CUST0124,James,Hernandez,james.hernandez@example.com,+1-555-889-3575,Philadelphia,Sweden,2023-02-16T16:29:18.185Z
CUST0125,Lucas,Jones,lucas.jones@mail.com,+1-555-302-9059,Washington,Spain,2023-06-29T17:38:04.208Z
CUST0126,Mia,Thomas,mia.thomas@example.com,+1-555-514-6336,San Diego,France,2024-08-07T07:05:03.911Z
CUST0127,Amelia,Martinez,amelia.martinez@shopper.net,+1-555-715-8294,Fort Worth,Canada,2023-07-10T06:28:40.434Z
CUST0128,Sophia,Brown,sophia.brown@customer.org,+1-555-577-7803,Philadelphia,USA,2023-03-03T16:58:18.601Z
CUST0129,Amelia,Johnson,amelia.johnson@customer.org,+1-555-312-6577,Jacksonville,Australia,2024-04-19T00:42:14.739Z
CUST0130,Elijah,Martin,elijah.martin@example.com,+1-555-843-8092,Austin,USA,2022-11-16T22:59:33.893Z
CUST0131,Isabella,Jones,isabella.jones@customer.org,+1-555-218-3574,Fort Worth,Italy,2024-04-04T03:24:02.396Z
CUST0132,Mason,Martin,mason.martin@mail.com,+1-555-920-7332,Seattle,Germany,2025-06-11T08:57:09.318Z
CUST0133,Olivia,Johnson,olivia.johnson@shopper.net,+1-555-349-9719,Washington,Italy,2024-09-25T19:24:27.921Z
CUST0134,Sebastian,Jones,sebastian.jones1@customer.org,+1-555-370-5645,Fort Worth,Sweden,2023-01-30T06:54:57.846Z
CUST0135,Logan,Anderson,logan.anderson@customer.org,+1-555-823-8732,Fort Worth,Sweden,2025-11-06T21:37:21.532Z
CUST0136,Mia,Lopez,mia.lopez@example.com,+1-555-280-7653,Phoenix,Spain,2023-12-22T20:36:04.112Z
CUST0137,Ava,Thomas,ava.thomas@mail.com,+1-555-231-2707,Denver,Sweden,2022-12-07T06:12:29.873Z
CUST0138,Sophia,Miller,sophia.miller@customer.org,+1-555-303-3987,Houston,Australia,2025-02-06T05:39:59.116Z
CUST0139,Alexander,Anderson,alexander.anderson1@customer.org,+1-555-725-7472,Phoenix,United Kingdom,2025-05-19T18:44:32.905Z
CUST0140,Charlotte,Jones,charlotte.jones@customer.org,+1-555-606-8398,San Antonio,Sweden,2023-05-06T04:50:08.360Z
CUST0141,Henry,Anderson,henry.anderson@example.com,+1-555-557-8984,Dallas,Netherlands,2023-06-19T13:33:37.602Z
CUST0142,Emma,Smith,emma.smith@shopper.net,+1-555-217-6666,Seattle,United Kingdom,2024-01-11T12:53:44.896Z
CUST0143,Emma,Smith,emma.smith@example.com,+1-555-944-9095,San Diego,France,2023-08-07T12:47:13.538Z
CUST0144,Sophia,Hernandez,sophia.hernandez@example.com,+1-555-719-5253,San Jose,Sweden,2023-08-29T04:15:45.170Z
CUST0145,Ethan,Johnson,ethan.johnson@customer.org,+1-555-686-2051,Chicago,Australia,2024-05-26T18:23:36.280Z
CUST0146,Sebastian,Miller,sebastian.miller@example.com,+1-555-532-4631,San Antonio,Australia,2023-07-12T12:11:50.219Z
CUST0147,Charlotte,Johnson,charlotte.johnson@mail.com,+1-555-219-1215,Philadelphia,United Kingdom,2025-02-05T01:56:42.666Z
CUST0148,Charlotte,Jackson,charlotte.jackson@customer.org,+1-555-474-6705,Phoenix,Sweden,2024-10-04T09:30:58.783Z
CUST0149,Olivia,Wilson,olivia.wilson@customer.org,+1-555-651-4083,Columbus,Australia,2024-05-31T15:45:21.027Z
CUST0150,Isabella,Martinez,isabella.martinez@example.com,+1-555-514-2219,San Jose,Germany,2023-12-26T03:04:04.252Z
CUST0151,Ava,Davis,ava.davis@mail.com,+1-555-803-1389,Dallas,Netherlands,2023-08-07T11:06:36.862Z
CUST0152,Lucas,Martinez,lucas.martinez@example.com,+1-555-213-2671,Indianapolis,United Kingdom,2024-07-22T18:29:14.029Z
CUST0153,James,Rodriguez,james.rodriguez@customer.org,+1-555-544-8421,Fort Worth,Germany,2024-08-01T12:15:11.725Z
CUST0154,Ava,Wilson,ava.wilson@customer.org,+1-555-792-8210,Fort Worth,Canada,2025-09-02T01:30:01.486Z
CUST0155,Olivia,Williams,olivia.williams@customer.org,+1-555-535-5931,Philadelphia,Spain,2025-01-04T15:50:55.944Z
CUST0156,Alexander,Miller,alexander.miller@mail.com,+1-555-888-7602,New York,Australia,2025-11-07T17:43:13.589Z
CUST0157,Henry,Jones,henry.jones@example.com,+1-555-483-3526,Indianapolis,Netherlands,2023-01-13T00:09:28.086Z
CUST0158,Benjamin,Johnson,benjamin.johnson@customer.org,+1-555-648-3984,San Jose,Italy,2023-11-18T10:26:50.477Z
CUST0159,Mason,Taylor,mason.taylor@mail.com,+1-555-192-5437,Phoenix,Italy,2023-05-31T01:33:29.891Z
CUST0160,James,Gonzalez,james.gonzalez@customer.org,+1-555-765-3578,Houston,USA,2024-10-08T06:13:29.823Z
CUST0161,Liam,Thomas,liam.thomas@example.com,+1-555-169-3588,San Jose,France,2023-01-01T23:21:12.865Z
CUST0162,Emma,Anderson,emma.anderson@customer.org,+1-555-524-4383,Los Angeles,Sweden,2024-04-22T18:57:24.808Z
CUST0163,James,Johnson,james.johnson@example.com,+1-555-131-2713,Charlotte,Italy,2023-02-09T16:01:22.342Z
CUST0164,Mia,Jones,mia.jones@mail.com,+1-555-204-2483,Dallas,Sweden,2025-02-17T20:39:28.838Z
CUST0165,Charlotte,Johnson,charlotte.johnson@example.com,+1-555-624-9994,San Jose,France,2025-10-08T08:28:12.088Z
CUST0166,Charlotte,Williams,charlotte.williams@customer.org,+1-555-261-9232,Denver,Spain,2024-11-17T06:35:39.907Z
CUST0167,Charlotte,Garcia,charlotte.garcia@shopper.net,+1-555-266-6974,Denver,Germany,2023-07-05T15:13:32.204Z
CUST0168,Henry,Brown,henry.brown@customer.org,+1-555-458-4585,San Diego,Australia,2023-12-15T01:23:17.184Z
CUST0169,Sebastian,Thomas,sebastian.thomas@mail.com,+1-555-236-1847,Indianapolis,Australia,2023-01-01T08:40:28.553Z
CUST0170,Liam,Thomas,liam.thomas@shopper.net,+1-555-522-6875,Charlotte,Netherlands,2025-01-31T17:32:49.557Z
CUST0171,Olivia,Thomas,olivia.thomas@mail.com,+1-555-971-8054,Jacksonville,Canada,2024-05-27T23:20:02.223Z
CUST0172,Amelia,Brown,amelia.brown@customer.org,+1-555-611-9591,Philadelphia,Canada,2025-09-26T18:03:33.141Z
CUST0173,Mason,Lopez,mason.lopez@example.com,+1-555-584-2314,Washington,Sweden,2023-05-06T05:45:10.502Z
CUST0174,Ethan,Miller,ethan.miller@mail.com,+1-555-325-3527,Philadelphia,Canada,2024-03-23T12:39:06.290Z
CUST0175,Sebastian,Williams,sebastian.williams@mail.com,+1-555-251-9339,Dallas,Australia,2023-02-01T09:46:39.951Z
CUST0176,Lucas,Jackson,lucas.jackson@mail.com,+1-555-594-4988,New York,United Kingdom,2025-02-06T02:03:32.434Z
CUST0177,Noah,Jackson,noah.jackson@customer.org,+1-555-556-3397,San Antonio,Australia,2025-02-26T09:41:17.086Z
CUST0178,Mason,Brown,mason.brown@customer.org,+1-555-141-4093,Seattle,Australia,2025-09-02T06:59:39.555Z
CUST0179,Ava,Smith,ava.smith1@customer.org,+1-555-784-2664,San Antonio,Germany,2025-09-25T02:02:39.591Z
CUST0180,Ava,Garcia,ava.garcia@customer.org,+1-555-429-2170,Houston,Canada,2023-02-27T05:02:20.080Z
CUST0181,Ava,Martin,ava.martin@mail.com,+1-555-754-2879,Seattle,Australia,2023-10-31T17:25:59.769Z
CUST0182,Lucas,Williams,lucas.williams@customer.org,+1-555-237-8133,Columbus,USA,2024-05-23T11:05:04.299Z
CUST0183,Emma,Johnson,emma.johnson@customer.org,+1-555-434-7737,Houston,Germany,2024-12-13T12:39:22.501Z
CUST0184,Noah,Taylor,noah.taylor@mail.com,+1-555-726-5131,San Antonio,Canada,2023-10-13T15:56:34.653Z
CUST0185,Benjamin,Gonzalez,benjamin.gonzalez1@shopper.net,+1-555-119-3887,San Jose,Spain,2025-01-01T23:26:59.268Z
CUST0186,Emma,Moore,emma.moore@shopper.net,+1-555-635-5852,Denver,Canada,2025-03-08T22:55:17.971Z
CUST0187,Liam,Anderson,liam.anderson@example.com,+1-555-873-5629,New York,Netherlands,2025-10-30T22:12:39.312Z
CUST0188,Alexander,Jones,alexander.jones@example.com,+1-555-472-2390,Columbus,Germany,2025-09-09T17:14:34.248Z
CUST0189,Sophia,Brown,sophia.brown1@customer.org,+1-555-131-8927,San Antonio,United Kingdom,2025-07-23T16:04:58.600Z
CUST0190,Logan,Jackson,logan.jackson@shopper.net,+1-555-258-8525,Washington,Italy,2025-08-20T02:02:44.662Z
CUST0191,Ava,Taylor,ava.taylor@customer.org,+1-555-601-3633,Los Angeles,Netherlands,2024-05-20T07:56:24.177Z
CUST0192,Sebastian,Smith,sebastian.smith@shopper.net,+1-555-563-7107,Chicago,Spain,2024-09-17T19:46:20.339Z
CUST0193,Mia,Gonzalez,mia.gonzalez@example.com,+1-555-176-5087,Chicago,Germany,2023-03-09T13:47:18.426Z
CUST0194,Elijah,Williams,elijah.williams@shopper.net,+1-555-199-9345,New York,Italy,2022-12-15T08:05:27.613Z
CUST0195,Ava,Garcia,ava.garcia@mail.com,+1-555-594-9887,Columbus,Spain,2024-07-11T22:24:58.620Z
CUST0196,Mia,Gonzalez,mia.gonzalez@mail.com,+1-555-667-9539,Houston,USA,2023-02-06T14:59:40.811Z
CUST0197,Henry,Taylor,henry.taylor@example.com,+1-555-596-7016,San Jose,Italy,2023-01-14T19:15:18.942Z
CUST0198,Emma,Taylor,emma.taylor@mail.com,+1-555-949-9923,Columbus,Italy,2023-04-13T02:03:30.365Z
CUST0199,Benjamin,Rodriguez,benjamin.rodriguez1@example.com,+1-555-830-3176,Columbus,Italy,2023-09-18T21:20:56.274Z
CUST0200,Lucas,Brown,lucas.brown@customer.org,+1-555-833-7834,Phoenix,Netherlands,2024-05-18T19:23:50.322Z
CUST0201,James,Smith,james.smith@example.com,+1-555-909-3420,Jacksonville,Germany,2024-10-12T20:18:15.178Z
CUST0202,Benjamin,Johnson,benjamin.johnson@mail.com,+1-555-187-2141,Houston,Netherlands,2024-06-21T07:49:50.654Z
CUST0203,Olivia,Brown,olivia.brown@shopper.net,+1-555-387-1508,Fort Worth,Spain,2024-03-14T21:46:27.214Z
CUST0204,Mason,Williams,mason.williams@shopper.net,+1-555-220-8129,New York,France,2025-04-16T18:26:42.065Z
CUST0205,Mia,Gonzalez,mia.gonzalez1@mail.com,+1-555-535-4693,Charlotte,France,2023-01-24T19:15:54.635Z
CUST0206,Sebastian,Gonzalez,sebastian.gonzalez@customer.org,+1-555-934-6649,Houston,Netherlands,2024-06-29T03:30:53.842Z
CUST0207,Henry,Smith,henry.smith@mail.com,+1-555-494-5917,San Jose,United Kingdom,2025-09-14T21:01:27.378Z
CUST0208,Ethan,Miller,ethan.miller@customer.org,+1-555-337-8305,Austin,Canada,2023-09-12T02:31:56.725Z
CUST0209,Mason,Miller,mason.miller@shopper.net,+1-555-930-4746,Phoenix,Germany,2024-09-20T21:45:40.937Z
CUST0210,Sophia,Anderson,sophia.anderson1@customer.org,+1-555-889-3294,New York,Australia,2024-05-06T00:54:51.354Z
CUST0211,Henry,Hernandez,henry.hernandez1@shopper.net,+1-555-687-7224,San Jose,Germany,2025-05-01T05:01:56.430Z
CUST0212,Isabella,Moore,isabella.moore@example.com,+1-555-753-1446,San Francisco,Spain,2024-01-17T20:05:02.829Z
CUST0213,Charlotte,Martinez,charlotte.martinez@example.com,+1-555-392-9415,Washington,United Kingdom,2024-01-24T22:55:58.041Z
CUST0214,Elijah,Smith,elijah.smith@customer.org,+1-555-680-1162,Washington,Canada,2025-01-17T14:53:32.664Z
CUST0215,Emma,Brown,emma.brown@example.com,+1-555-868-3251,New York,USA,2025-10-07T09:52:04.733Z
